Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9661974148148149,0.8259101777777778,0.8312829962962965,0.8243200481481482,0.5705904148148149,0.5947823333333333,181.3,181.3,181.3
