Generation, Fitness
0,9999.151021428572
1,9999.156207142858
2,9999.156207142858
3,9999.156207142858
4,9999.159428571429
5,9999.159428571429
6,9999.159428571429
7,9999.159428571429
8,9999.159428571429
9,9999.159428571429
10,9999.159428571429
11,9999.159428571429
12,9999.159428571429
13,9999.159428571429
14,9999.1596
15,9999.1596
16,9999.1596
17,9999.1596
18,9999.1596
19,9999.1596
20,9999.1596
21,9999.1596
22,9999.1596
23,9999.1596
24,9999.1596
25,9999.1596
26,9999.1596
27,9999.1596
28,9999.1596
29,9999.1596
30,9999.1596
31,9999.1596
32,9999.1596
33,9999.1596
34,9999.1596
35,9999.160692857144
36,9999.162807142857
37,9999.162807142857
38,9999.162807142857
39,9999.162807142857
40,9999.162807142857
41,9999.162807142857
42,9999.162807142857
43,9999.162807142857
44,9999.162807142857
45,9999.162807142857
46,9999.162807142857
47,9999.162807142857
48,9999.162807142857
49,9999.162807142857
50,9999.162807142857
51,9999.162807142857
52,9999.162807142857
53,9999.162807142857
54,9999.162807142857
55,9999.162807142857
56,9999.162807142857
57,9999.162807142857
58,9999.162807142857
59,9999.162807142857
60,9999.162807142857
61,9999.162807142857
62,9999.162807142857
63,9999.162807142857
64,9999.162807142857
65,9999.162807142857
66,9999.162807142857
67,9999.162807142857
