Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE
226.84936249999996,226.84936249999996,437.43741874999995,228688.40170624998,228688.40170624998,3128384.2617625007,406.29015625,406.29015625,1171.42661875,
226.84936249999996,226.84936249999996,437.43741874999995,228688.40170624998,228688.40170624998,3128384.2617625007,406.29015625,406.29015625,1171.42661875,
=average(A2:A3),=average(B2:B3),=average(C2:C3),=average(D2:D3),=average(E2:E3),=average(F2:F3)
