Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE
0.9297642857142858,0.9297642857142858,0.839135714285714,1.5939357142857145,1.5939357142857145,1.2368071428571425,1.227657142857143,1.227657142857143,1.0724,
0.9118571428571428,0.9118571428571428,0.8000785714285714,1.585478571428571,1.585478571428571,1.3227785714285716,1.2312499999999997,1.2312499999999997,1.109514285714286,
=average(A2:A3),=average(B2:B3),=average(C2:C3),=average(D2:D3),=average(E2:E3),=average(F2:F3)
