Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9980698914285714,0.7758825885714288,0.7795911885714285,0.9956871142857142,0.7541919742857143,0.7597293257142856,0.1,0.1,0.1
