Train Accuracy, Train F1, Train WMSEnominal, Test Accuracy, Test F1, Test WMSEnominal
0.9586466165413534,0.9227486666666668,0.17220475205628047,0.5710382513661201,0.27284,1.9239898450753798
0.9417293233082705,0.9048143333333334,0.2172283826881196,0.5901639344262294,0.3304808333333333,1.775793681136675
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5710382513661202,0.2730158333333333,1.939338370341619
0.9304511278195489,0.8824226666666668,0.26309555736042634,0.53551912568306,0.24813433333333332,1.9548691154185063
0.9417293233082705,0.9048143333333334,0.21722838268811961,0.5245901639344263,0.23444983333333336,2.0360548949952237
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5819672131147541,0.2784121666666666,1.8914186580352166
0.9304511278195489,0.8824226666666665,0.26309555736042634,0.5573770491803279,0.26975983333333337,1.8427426521021715
0.9304511278195489,0.8824226666666668,0.2630955573604263,0.6065573770491802,0.34459349999999994,1.6675891033623504
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5655737704918032,0.26044066666666665,1.9705278299914768
0.9699248120300751,0.9451403333333334,0.12633757738397375,0.5655737704918032,0.26937683333333334,1.9864724611131017
0.9473684210526315,0.900357,0.21807192672858722,0.5710382513661202,0.2652235,1.8962594963012795
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5546448087431695,0.24444433333333335,2.0069192009808874
0.9699248120300751,0.9451403333333332,0.12633757738397375,0.5710382513661202,0.27602516666666665,2.006304564261982
0.9304511278195489,0.8824226666666667,0.26309555736042634,0.6065573770491803,0.3490965,1.7018963131834186
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5765027322404371,NaN,1.9216196915209023
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5601092896174863,NaN,1.9892005221601707
0.9699248120300753,0.9451403333333334,0.1263375773839737,0.5874316939890711,0.294371,1.9068916640344653
0.9304511278195489,0.8824226666666667,0.2630955573604263,0.5956284153005464,0.32635299999999995,1.7410251232805107
0.9417293233082705,0.9048143333333334,0.2172283826881196,0.6010928961748633,0.3396333333333333,1.7421643023905389
0.8994360902255639,0.8312898333333333,0.36835885531858387,0.5601092896174863,NaN,1.787856177588626
0.9473684210526317,0.900357,0.21807192672858722,0.5983606557377049,0.29974149999999994,1.775803750350591
0.9699248120300751,0.9451403333333332,0.12633757738397375,0.5710382513661202,0.27602516666666665,2.006304564261982
0.9304511278195489,0.8824226666666667,0.2630955573604263,0.5846994535519126,0.32366199999999995,1.7714937273080116
0.9417293233082705,0.9048143333333334,0.21722838268811961,0.5191256830601093,0.22224750000000004,2.062596016978055
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5710382513661201,0.27246566666666666,1.9442935733466367
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5655737704918032,NaN,1.969796780162788
0.9304511278195489,0.8824226666666668,0.26309555736042634,0.6065573770491803,0.3504176666666667,1.6744552049267132
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.592896174863388,NaN,1.8222067912933853
0.9304511278195489,0.8824226666666665,0.26309555736042634,0.5573770491803279,0.26975983333333337,1.8427426521021715
0.9699248120300751,0.9451403333333334,0.12633757738397375,0.5655737704918032,0.265144,2.0054045779881076
0.9699248120300751,0.9451403333333332,0.12633757738397375,0.5546448087431695,0.24745366666666668,2.0738853949012506
0.9699248120300751,0.9451403333333334,0.12633757738397375,0.581967213114754,0.2937155,1.9378237473488393
0.9304511278195489,0.8824226666666668,0.26309555736042634,0.5300546448087432,0.2374831666666667,1.9596952571018516
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.6092896174863386,NaN,1.754625960654117
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5601092896174863,0.2497353333333333,1.9849763689838416
0.9304511278195489,0.8824226666666668,0.26309555736042634,0.6065573770491803,0.3504176666666667,1.6744552049267132
0.9417293233082705,0.9048143333333334,0.2172283826881196,0.5901639344262294,0.3309106666666667,1.7896707029923256
0.9304511278195489,0.8824226666666665,0.26309555736042634,0.5409836065573771,0.2536778333333333,1.9471101706151026
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5765027322404371,0.27830683333333334,1.917395538344573
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5710382513661202,0.268783,1.9582704872166248
0.9417293233082705,0.9048143333333334,0.21722838268811961,0.5300546448087432,0.24467116666666663,2.017351731456228
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5819672131147541,0.2864733333333333,1.8897896703034824
0.9417293233082705,0.9048143333333334,0.2172283826881196,0.5901639344262294,0.33324649999999995,1.785055834747915
0.9022556390977443,0.8420966666666668,0.35398636266457223,0.5601092896174863,0.3075211666666667,1.7316466439166602
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5983606557377049,0.30698366666666665,1.8238378273959481
0.9473684210526315,0.900357,0.21807192672858722,0.5983606557377049,NaN,1.7800279035269202
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5655737704918032,0.26044066666666665,1.9705278299914768
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5819672131147541,0.2784121666666666,1.8914186580352166
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.6038251366120218,0.3151501666666667,1.7962319593548568
0.9022556390977443,0.8420966666666668,0.35398636266457223,0.5601092896174863,0.3075211666666667,1.7316466439166602
0.9417293233082705,0.9048143333333334,0.2172283826881196,0.5901639344262294,0.3304808333333333,1.775793681136675
0.9417293233082705,0.9048143333333334,0.21722838268811961,0.5245901639344263,0.23444983333333336,2.0360548949952237
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5601092896174863,0.2497353333333333,1.9849763689838416
0.9304511278195489,0.8824226666666667,0.26309555736042634,0.6120218579234972,NaN,1.6738297671515616
0.9699248120300753,0.9451403333333334,0.1263375773839737,0.5655737704918032,0.269927,1.9815172581080838
0.9699248120300753,0.9451403333333334,0.1263375773839737,0.6038251366120218,0.3229425,1.8393108333951964
0.981203007518797,0.967532,0.080470402711667,0.5655737704918034,0.27293633333333334,2.048483452028447
0.9699248120300753,0.9451403333333334,0.1263375773839737,0.6038251366120218,0.3229425,1.8393108333951964
0.9417293233082705,0.9048143333333334,0.2172283826881196,0.5846994535519126,0.3187083333333333,1.8162118249751569
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5601092896174863,NaN,1.9702684052851647
0.9699248120300751,0.9451403333333334,0.12633757738397375,0.5710382513661202,NaN,1.9637985792873678
0.9417293233082705,0.9048143333333334,0.21722838268811961,0.5300546448087432,0.245101,2.0312287533118787
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5546448087431695,0.24444433333333335,2.0069192009808874
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.581967213114754,0.29070616666666665,1.8708575534284761
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5765027322404371,0.27830683333333334,1.917395538344573
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5765027322404371,NaN,1.9216196915209023
0.9417293233082705,0.9048143333333334,0.21722838268811961,0.5409836065573771,0.25382366666666667,1.9837223527100922
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5710382513661202,0.2730158333333333,1.939338370341619
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5546448087431695,0.24444433333333335,2.0069192009808874
0.9699248120300751,0.9451403333333334,0.12633757738397375,0.5655737704918032,0.26937683333333334,1.9864724611131017
0.9473684210526315,0.900357,0.21807192672858722,0.5983606557377049,NaN,1.7800279035269202
0.9699248120300751,0.9451403333333332,0.12633757738397375,0.5601092896174863,0.2569775,2.033010446029199
0.9699248120300751,0.9451403333333332,0.12633757738397375,0.5710382513661202,0.27602516666666665,2.006304564261982
0.9699248120300753,0.9451403333333334,0.1263375773839737,0.5874316939890711,0.294371,1.9068916640344653
0.9699248120300753,0.9451403333333334,0.1263375773839737,0.5710382513661202,0.2763995,1.986000835990725
0.9417293233082705,0.9048143333333334,0.21722838268811961,0.5300546448087432,0.24467116666666663,2.017351731456228
0.9417293233082705,0.9048143333333334,0.21722838268811961,0.5191256830601093,0.22224750000000004,2.062596016978055
0.9417293233082705,0.9048143333333334,0.2172283826881196,0.5846994535519126,0.3187083333333333,1.8162118249751569
0.9107142857142857,0.8536815000000001,0.32249168064627715,0.5710382513661202,0.3053646666666667,1.7486555385907814
0.9586466165413534,0.9227486666666668,0.17220475205628047,0.5710382513661201,0.27284,1.9239898450753798
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.592896174863388,0.2974598333333333,1.8647127762679998
0.9304511278195489,0.8824226666666665,0.26309555736042634,0.5245901639344263,0.22677783333333335,1.974143796094216
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.6038251366120218,0.3151501666666667,1.7962319593548568
0.9699248120300751,0.9451403333333332,0.12633757738397375,0.5546448087431695,0.2516865,2.0549532780262445
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.5601092896174863,0.2497353333333333,1.9849763689838416
0.9586466165413534,0.9227486666666667,0.17220475205628047,0.581967213114754,0.29070616666666665,1.8708575534284761
0.9107142857142857,0.8536815000000001,0.32249168064627715,0.5710382513661202,0.3053646666666667,1.7486555385907814
