Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
53.24965875,87.57879075,84.200227125,7123.901500124999,19775.012101249995,18963.374284375,82.95068037499999,138.909313,135.92165362500003,665.72,665.72,665.72
