Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
55.916395124999994,62.535615375,62.69591962499999,7753.94837625,10291.968244625,10381.915220375,86.336341875,97.142333625,97.59453250000001,156.90000000000003,156.90000000000003,156.90000000000003
