Train Accuracy,Validation Accuracy,Test Accuracy,Train F1,Validation F1,Test F1,Train WMSEnominal,Validation WMSEnominal,Test WMSEnominal
0.9687471691276384,0.9687471691276384,0.9432565789473685,NaN,NaN,NaN,0.7410255251539962,0.7410255251539962,2.0990424641993,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
