MAE,MSE,RMSE
433.44671875,1169767.0586687499,697.2862625,
397.63185625,1108106.2576499998,636.03869375,
397.36871249999996,1097493.1716125,636.2699062500001,
395.72182499999997,1098484.6989375,637.5030375000001,
397.84868124999997,1098748.7846124999,641.39820625,
=average(A2:A6),=average(B2:B6),=average(C2:C6)
