Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
30.660833750000002,70.233424375,64.85957562500002,2266.2891975,11109.34289,9678.538551875,47.034890624999996,104.06301750000003,97.13429937499998,7545.1,7545.1,7545.1
