MAE,MSE,RMSE
0.5432606428571428,0.37575178571428575,
0.6201571428571429,0.4110378571428571,
0.577591142857143,0.39310971428571423,
0.5744760714285715,0.39225035714285716,
0.5780432142857144,0.40043557142857145,
=average(A2:A6),=average(B2:B6),=average(C2:C6)
