Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE
0.8087747142857143,0.5959945714285714,0.5432606428571428,0.7178399999999999,0.37397271428571427,0.37575178571428575,
0.6375287857142858,0.5866412142857144,0.6201571428571429,0.42744142857142853,0.37383057142857146,0.4110378571428571,
0.7836237142857142,0.6144750714285714,0.577591142857143,0.6876200714285715,0.3815469285714285,0.39310971428571423,
0.7836237142857143,0.5984762857142857,0.5744760714285715,0.6876200714285714,0.37693921428571425,0.39225035714285716,
0.7014849999999999,0.6004633571428571,0.5780432142857144,0.5166107142857143,0.37466878571428575,0.40043557142857145,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6)
