AUROC,AUPRC,Executio Time
0.8858418333333332,0.7726996666666667,
0.8795345,0.765165,
0.8758006666666667,0.7728659999999999,
0.8861165,0.7915813333333334,
0.8715829999999999,0.7534948333333333,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6)
