Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9741858703703704,0.8520245851851852,0.8483068518518518,0.8807208518518518,0.6987194555555556,0.6958219148148148,217.6,217.6,217.6
