Train Accuracy,Validation Accuracy,Test Accuracy,Train F1,Validation F1,Test F1,Train WMSEnominal,Validation WMSEnominal,Test WMSEnominal
0.858302122347066,0.858302122347066,0.7231638418079096,0.7523893333333334,0.7523893333333334,0.528561,0.4908470975770136,0.4908470975770136,0.9924455972013361,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
