TrainVal AUROC,Validation AUROC,Test AUROC,TrainVal AUPRC,Validation AUPRC,Test AUPRC, Execution Time
0.8719674736842105,0.833131052631579,0.7355736315789474,0.5130692105263158,0.3785010526315789,0.2389233684210527,
0.8046345263157896,0.7980378421052633,0.7476042105263158,0.1895402105263158,0.21219942105263162,0.16919510526315792,
0.8046345263157896,0.7980378421052633,0.7476042105263158,0.1895402105263158,0.21219942105263162,0.16919510526315792,
0.8046345263157896,0.7980378421052633,0.7476042105263158,0.1895402105263158,0.21219942105263162,0.16919510526315792,
0.860878263157895,0.8125846842105262,0.7396831578947368,0.3982220000000001,0.2785047894736843,0.21005926315789475,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
