Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
8.20650077745384,9.969479980563653,10.283752478134105,266.6067737609325,402.0749930029153,416.8008738581146,13.023893294460656,16.79335286686104,17.454445189504384,256156.0,256156.0,256156.0
