MAE,MSE,RMSE,Execution Time
0.8361428571428572,1.4346714285714288,1.1758071428571426,
0.8156500000000001,1.3974428571428574,1.1576857142857142,
0.8310571428571428,1.4092928571428571,1.1626142857142858,
0.8365285714285715,1.448335714285714,1.1753357142857144,
0.8513714285714286,1.4751142857142858,1.1872142857142858,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6)
