Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9864993688888889,0.8474626748148149,0.8469988533333334,0.8506091962962963,0.6811593177777778,0.6923631392592593,702.4200000000001,702.4200000000001,702.4200000000001
