Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
0.60149375,0.9190225000000002,0.7839487499999999,5.328617500000001,7.120362500000001,6.1806575,1.9167124999999998,2.23428375,2.06389875,473.0,473.0,473.0
