Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE
304.08217575,694.8963534999999,634.10019575,704710.6891645001,4143109.93668025,2612439.7367996247,606.2953102499999,1341.3332478749999,1128.6756970000001
