AUROC,AUPRC,Executio Time
0.7417919999999999,0.35440278947368425,
0.7502106315789474,0.29586057894736845,
0.6910603157894737,0.30411400000000005,
0.6695274736842105,0.3425680526315791,
0.7274938421052631,0.36420094736842107,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6)
