Train Accuracy, Train F1, Train WMSEnominal, Test Accuracy, Test F1, Test WMSEnominal
0.943558966286239,0.9249687857142858,0.1905606765443951,0.5597728631201434,NaN,1.7374685739367808
0.9188311688311689,0.8831614285714287,0.2757610499780361,0.5573819485953377,NaN,1.6912629327215618
0.9590056408238227,0.9413589285714287,0.14653682350894517,0.5881649731022115,NaN,1.7042162960265574
0.9238488783943329,0.891548,0.25856352950111855,0.5570830842797371,0.2838408571428571,1.6711866820847074
0.9552669552669552,0.9390305714285716,0.15541654126948462,0.5738194859533772,0.30059778571428575,1.7518615022848485
0.9727797455070181,0.9604604285714284,0.10326206479457067,0.5702331141661685,0.2777690714285714,1.8476495249894718
0.9610717565263018,0.9463986428571428,0.13840620006948115,0.5484160191273162,0.26474428571428577,1.8847162769442036
0.9238488783943329,0.891548,0.25856352950111855,0.5744172145845786,0.2993877142857143,1.6612975997199002
0.9551685688049324,0.9397049285714285,0.1565399941443881,0.5645546921697548,0.2969375714285714,1.720570198498892
0.9472976518431064,0.9272971428571429,0.18168095878385562,0.5645546921697548,NaN,1.7280653691801138
0.9443460579824217,0.9239502857142857,0.19074785582130913,0.5615660490137477,0.2973309285714286,1.7423582473259298
0.9268004722550177,0.8948948571428571,0.24949663246366507,0.57083084279737,NaN,1.6427211605233467
0.9326052735143644,0.9022629285714284,0.23248629126366158,0.5681410639569634,0.2800804285714285,1.6918318273279986
0.9166994621540075,0.8780255714285715,0.2766632732160009,0.606694560669456,NaN,1.5170991347306673
0.9355896628623902,0.9132353571428572,0.21682509405876613,0.5696353855349671,0.319673,1.645001355818337
0.9523153614062704,0.9356837142857143,0.1644834383069381,0.5612671846981471,NaN,1.7382279957950346
0.9443460579824215,0.9239502857142857,0.19074785582130915,0.5472205618649133,0.28372014285714287,1.8069358253141006
0.9640233503869867,0.9497454999999999,0.12933930303202765,0.5639569635385535,0.2823105714285714,1.814928217308181
0.9413944641217368,0.9206034285714286,0.1998147528587626,0.5657501494321578,NaN,1.6772580508242865
0.9581201626656172,0.9430517857142856,0.14747309710693463,0.5573819485953376,0.2895383571428572,1.8129069392463912
0.9355896628623901,0.9132353571428574,0.21682509405876613,0.5481171548117155,0.29259635714285714,1.752279308919223
0.9560540469631379,0.9380120714285713,0.15560372054639865,0.5690376569037656,0.28941435714285724,1.781742015557519
0.9552669552669553,0.9390305714285716,0.15541654126948462,0.5732217573221757,NaN,1.7380059271564734
0.905778564869474,0.8426045714285715,0.32676044896040485,0.6063956963538554,NaN,1.4996571077102594
0.961071756526302,0.9463986428571427,0.13840620006948115,0.5747160789001793,0.29900478571428574,1.7444959327314575
0.9698281516463335,0.9571135714285715,0.11232896183202415,0.56664674237896,NaN,1.8381924712520015
0.9363767545585727,0.912216857142857,0.21701227333568016,0.5660490137477585,NaN,1.6422412230518122
0.8911845730027548,0.8372367142857142,0.3616764673727278,0.5696353855349672,NaN,1.6412600080501178
0.9523153614062705,0.9356837142857143,0.16448343830693815,0.5756126718469815,0.31547050000000004,1.7235895252085502
0.9443460579824218,0.9239502857142858,0.1907478558213091,0.5657501494321578,NaN,1.7147809287753801
0.9523153614062705,0.9356837142857143,0.1644834383069381,0.5630603705917513,NaN,1.7501579466659103
0.956054046963138,0.9380120714285713,0.15560372054639868,0.5756126718469814,0.2952587142857143,1.721358581238867
