Train Accuracy,Validation Accuracy,Test Accuracy,Train F1,Validation F1,Test F1,Train WMSEnominal,Validation WMSEnominal,Test WMSEnominal
0.8735733963006691,0.8735733963006691,0.6882845188284519,0.7154123571428571,0.7154123571428571,NaN,0.48907291092765426,0.48907291092765426,1.225223726094013,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
