TrainVal MAE,Validation MAE,Test MAE,TrainVal MSE,Validation MSE,Test MSE,TrainVal RMSE,Validation RMSE,Test RMSE,Execution Time
0.3839928571428572,0.8162357142857142,0.8384785714285715,0.30662142857142854,1.3488785714285714,1.430492857142857,0.5421928571428573,1.1266785714285714,1.1742785714285715,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2),=average(G2:G2)
