Train AUROC,Validation AUROC,Test AUROC,Train AUPRC,Validation AUPRC,Test AUPRC, Execution Time
0.7693465,0.6102110714285713,0.5577641428571428,0.6590288571428572,0.3872947857142857,0.37915664285714284,
0.7869753571428573,0.5775847142857142,0.6154221428571429,0.633498142857143,0.3768820714285715,0.41875021428571435,
0.7308015714285715,0.5935031428571429,0.5634129285714286,0.643737,0.37114814285714287,0.3807077142857143,
0.7706746428571429,0.5783727857142856,0.6097447857142857,0.6069621428571429,0.3648216428571428,0.41084192857142865,
0.688551357142857,0.6413110714285714,0.5910498571428572,0.5082462857142857,0.4122196428571428,0.4034354285714286,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
