Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
22.56644875,53.78433625,49.80423312500001,1441.869473125,7553.848562500001,6651.8471775,37.462757499999995,85.710569375,80.442091875,2865.6,2865.6,2865.6
