Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE
295.0437,335.13570000000004,549.4721625,489953.72003749997,468857.41520625004,1496494.4976312502,541.4960625,528.1948875,891.15295625,
289.0189312499999,348.55528125,523.99995,547267.1299249999,510516.40793750004,1253660.51809375,547.94213125,551.6210125,801.1267750000001,
284.77814375,363.78734999999995,550.5937749999999,482209.88499374996,425010.329325,1208522.45773125,544.4631875000001,531.7998375,838.4725125,
278.29015624999994,388.84595625000003,546.1202375,503935.19971250003,545978.323075,1281255.5766875003,534.33745,588.9713062500001,834.1852999999999,
279.45589999999993,352.7239,533.95990625,457424.2665375,497787.62314999994,1161674.4061375,526.9376,550.55253125,795.6943749999998,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6)
