Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.8176366947368422,0.7653384168421054,0.740210112631579,0.22639741157894738,0.18753580736842107,0.18427551894736843,809.94,809.94,809.94
