Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE
53.8046375,53.8046375,166.64211874999998,7271.08528125,7271.08528125,46912.457162499995,83.49191875000001,83.49191875000001,211.87084999999996
