Train Accuracy, Train F1, Train WMSEnominal, Test Accuracy, Test F1, Test WMSEnominal
0.9351395730706075,0.9530535714285714,0.2610548351828206,0.55,0.5828592857142857,2.3585079593198843
0.899014778325123,0.9242891428571428,0.4000605217588301,0.5714285714285714,0.6080877142857143,1.8748472112109265
0.899014778325123,0.9242891428571428,0.40006052175883006,0.5857142857142856,0.6214907142857141,2.005266853581967
0.8669950738916256,0.8948579999999999,0.49662385550181826,0.5928571428571427,0.6300197142857142,1.728409855646736
0.9351395730706075,0.9530535714285714,0.2610548351828206,0.5785714285714285,0.6090697142857142,2.1762385293901856
0.899014778325123,0.9242891428571428,0.40006052175883006,0.5714285714285714,0.6158137142857142,1.9882746462360765
0.9351395730706075,0.9530535714285714,0.2610548351828206,0.6071428571428571,0.6341975714285714,2.0687884675683463
0.9351395730706075,0.9530535714285714,0.2610548351828206,0.55,0.5828592857142857,2.3585079593198843
0.899014778325123,0.9242891428571427,0.40006052175883006,0.5714285714285714,0.6063295714285715,1.9986209319224422
0.899014778325123,0.9242891428571427,0.40006052175883006,0.6,0.6418689999999999,1.7217206775267333
0.90311986863711,0.9236224285714284,0.3576181689258089,0.5142857142857143,0.5590782857142857,2.3638266365757126
0.90311986863711,0.9236224285714286,0.35761816892580883,0.6285714285714287,0.6545610000000001,1.6982528667590573
0.90311986863711,0.9236224285714284,0.3576181689258089,0.5571428571428572,0.595606,2.129321806945628
0.8349753694581281,0.8654268571428572,0.5931871892448065,0.5285714285714286,0.5840962857142857,1.6069651080341525
0.899014778325123,0.9242891428571428,0.4000605217588301,0.5571428571428572,0.5930817142857142,1.9524858283310458
0.8669950738916256,0.8948579999999999,0.4966238555018183,0.5642857142857143,0.5985638571428572,1.6189078058761746
0.8669950738916256,0.8948579999999999,0.49662385550181826,0.5785714285714285,0.6188262857142857,1.6081224916935521
0.8669950738916256,0.894858,0.4966238555018183,0.55,0.5883561428571429,1.8581179194647253
0.899014778325123,0.9242891428571428,0.40006052175883006,0.6142857142857142,0.648643,1.6648327830500573
0.9351395730706075,0.9530535714285714,0.2610548351828206,0.5928571428571427,0.6240757142857143,2.0985999122700663
0.9351395730706075,0.9530535714285714,0.2610548351828206,0.5357142857142858,0.5726838571428571,2.4021159281262814
0.9351395730706075,0.9530535714285714,0.2610548351828206,0.55,0.5921882857142856,2.263877134853875
0.8669950738916256,0.894858,0.4966238555018183,0.5357142857142857,0.5753554285714285,1.8906535567745
0.899014778325123,0.9242891428571427,0.40006052175883006,0.6,0.6367094285714285,1.8322144725679694
0.90311986863711,0.9236224285714284,0.3576181689258089,0.6142857142857142,0.6377542857142856,1.9351631968472691
0.8669950738916256,0.894858,0.49662385550181826,0.5785714285714285,0.6114291428571429,1.732239978166639
0.834975369458128,0.8654268571428572,0.5931871892448065,0.6,0.6311458571428572,1.437534710572482
0.899014778325123,0.9242891428571428,0.40006052175883006,0.5714285714285714,0.6116442857142858,1.9724116756608499
0.9351395730706075,0.9530535714285714,0.2610548351828206,0.5928571428571427,0.6282451428571428,2.114462882845293
0.9351395730706075,0.9530535714285714,0.2610548351828206,0.55,0.5828592857142857,2.3585079593198843
0.8990147783251231,0.9242891428571427,0.40006052175883006,0.5714285714285714,0.6065387142857143,2.0344199536550707
0.8669950738916256,0.8948579999999999,0.4966238555018183,0.5785714285714285,0.6099401428571428,1.75668034555551
0.9351395730706075,0.9530535714285714,0.2610548351828206,0.55,0.5828592857142857,2.3585079593198843
0.8669950738916256,0.8948579999999999,0.4966238555018183,0.6642857142857143,0.6781204285714286,1.4222989222283628
0.90311986863711,0.9236224285714286,0.35761816892580883,0.5999999999999999,0.6293712857142858,1.8235877377710388
0.899014778325123,0.9242891428571428,0.40006052175883006,0.6142857142857142,0.6528124285714284,1.6806957536252842
0.899014778325123,0.9242891428571428,0.40006052175883006,0.6,0.6325544285714286,1.8172907682780368
0.8669950738916256,0.894858,0.49662385550181826,0.5785714285714285,0.6114291428571429,1.732239978166639
0.899014778325123,0.9242891428571428,0.40006052175883006,0.5571428571428572,0.6078945714285714,1.897015870393186
0.8990147783251231,0.9242891428571427,0.40006052175883006,0.5714285714285714,0.6065387142857143,2.0344199536550707
0.8628899835796388,0.8955247142857142,0.5390662083348394,0.5642857142857143,0.5922314285714286,1.7658075088050258
0.90311986863711,0.9236224285714286,0.35761816892580883,0.5714285714285714,0.6124127142857143,1.892411476857416
0.8669950738916256,0.8948579999999999,0.49662385550181826,0.5928571428571427,0.6295725714285715,1.598209872414907
0.9351395730706075,0.9530535714285714,0.2610548351828206,0.55,0.5964059999999999,2.3115479804148493
0.9351395730706075,0.9530535714285714,0.2610548351828206,0.6071428571428571,0.6341975714285714,2.0687884675683463
0.8669950738916256,0.8948579999999999,0.4966238555018183,0.5357142857142857,0.5745658571428571,1.8939510611771928
0.899014778325123,0.9242891428571428,0.40006052175883006,0.5714285714285714,0.6158137142857142,1.9882746462360765
0.8628899835796388,0.8955247142857141,0.5390662083348394,0.65,0.6688975714285713,1.357893311588559
0.8669950738916256,0.894858,0.49662385550181826,0.5642857142857144,0.6064132857142858,1.6653541519317996
0.899014778325123,0.9242891428571428,0.4000605217588301,0.5714285714285714,0.6122571428571428,1.890710181786153
0.8308702791461411,0.8660935714285715,0.6356295420778276,0.5428571428571429,0.5961668571428572,1.5636964190430334
0.8628899835796388,0.8955247142857142,0.5390662083348394,0.55,0.5904967142857142,1.8591527696429466
0.9351395730706075,0.9530535714285714,0.2610548351828206,0.5928571428571429,0.6191915714285713,2.1464270846884657
0.8669950738916256,0.8948579999999999,0.4966238555018183,0.5928571428571427,0.6258502857142857,1.7125468850715093
0.8669950738916256,0.894858,0.49662385550181826,0.5785714285714285,0.6165552857142858,1.749167232204383
0.8883415435139572,0.9002895714285712,0.37426973106695566,0.5857142857142857,0.5949872857142857,1.624834827409223
0.8669950738916256,0.8948579999999999,0.4966238555018183,0.6071428571428571,0.6410325714285714,1.6459447319724068
0.899014778325123,0.9242891428571427,0.40006052175883006,0.5428571428571428,0.5960092857142857,2.0962054348968455
0.90311986863711,0.9236224285714286,0.35761816892580883,0.5857142857142856,0.6304207142857143,1.9042491807059225
0.8990147783251231,0.9242891428571427,0.40006052175883006,0.6,0.6285314285714285,1.8044796781643977
0.8628899835796388,0.8955247142857141,0.5390662083348394,0.6071428571428571,0.6409524285714285,1.6335080023561785
