Train Accuracy,Validation Accuracy,Test Accuracy,Train F1,Validation F1,Test F1,Train WMSEnominal,Validation WMSEnominal,Test WMSEnominal
0.9980114342530448,0.9980114342530448,0.9090909090909092,NaN,NaN,NaN,0.06932864623596213,0.06932864623596213,1.1855175223494006,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
