MAE,MSE,RMSE,Execution Time
227.52405624999997,210694.34463125,350.87434375000004,
195.54956875,114354.43480624999,305.575875,
185.9765125,92623.25723125,276.82708125,
220.2479375,212038.14160625002,352.57720000000006,
211.41096875,135859.3524625,310.062625,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6)
