Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE
0.8214421768707483,0.8214421768707483,0.6959398496240602,0.8146036714285714,0.8146036714285714,NaN,0.6183027062043205,0.6183027062043205,1.1620189123911622
