TrainVal MAE,Validation MAE,Test MAE,TrainVal MSE,Validation MSE,Test MSE,TrainVal RMSE,Validation RMSE,Test RMSE,Execution Time
2235.4559833333333,3446.3601333333336,2670.039975,9.199946671133333E7,1.727868042909083E8,9.521209645927502E7,5369.383666666667,8583.437875,5719.470066666666,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2),=average(G2:G2)
