Train Accuracy, Train F1, Train WMSEnominal, Test Accuracy, Test F1, Test WMSEnominal
0.9812734082397002,0.9666006666666668,0.07554399063213751,0.5621468926553672,NaN,2.1067758153480507
0.9812734082397002,0.9666006666666668,0.07554399063213751,0.49999999999999994,NaN,2.3957920575893747
0.9662921348314607,0.939018,0.13524847739256513,0.596045197740113,NaN,1.9159063344552443
0.8913857677902621,0.8238633333333333,0.39711366229832157,0.5621468926553672,0.2877551666666667,1.6509308041823323
0.9812734082397002,0.9666006666666668,0.07554399063213751,0.49999999999999994,NaN,2.3957920575893747
0.9325842696629213,0.8883363333333333,0.2512549481553365,0.5706214689265536,0.29236116666666667,1.8506000858879001
0.9325842696629213,0.8883363333333335,0.25125494815533644,0.5649717514124294,NaN,1.8488487232325053
0.9113607990012484,0.8509678333333334,0.31504927441403335,0.5649717514124294,NaN,1.8702836617344734
0.940074906367041,0.9021276666666668,0.2214027047751227,0.615819209039548,NaN,1.730043733224907
0.9737827715355806,0.9528093333333333,0.10539623401235133,0.5451977401129943,NaN,2.159788530696703
0.9400749063670412,0.9021276666666668,0.22140270477512267,0.5084745762711864,NaN,2.1119704319918347
0.9887640449438201,0.980392,0.045691747251923716,0.5338983050847457,NaN,2.253387234514785
0.9812734082397002,0.9666006666666668,0.07554399063213751,0.5621468926553672,0.3013935,2.1030410783489435
0.9737827715355806,0.9528093333333335,0.10539623401235133,0.5282485875706214,NaN,2.2376153830631873
0.940074906367041,0.9021276666666668,0.22140270477512267,0.5706214689265537,NaN,1.8639697249972977
0.9737827715355806,0.9528093333333335,0.10539623401235132,0.5790960451977402,NaN,2.004704660930391
0.9662921348314607,0.939018,0.13524847739256513,0.5734463276836158,NaN,2.013177111529969
0.9737827715355806,0.9528093333333335,0.10539623401235133,0.5451977401129943,NaN,2.1676190490570493
0.9812734082397002,0.9666006666666668,0.07554399063213751,0.5847457627118645,NaN,2.00167451991298
