Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.7173595985714285,0.6563308885714284,0.6059065257142857,0.53866938,0.42710835999999996,0.3995138957142857,107.32000000000001,107.32000000000001,107.32000000000001
