MAE,MSE,RMSE
5.9562125,252.96279999999996,13.252600000000001,
5.9562125,252.96279999999996,13.252600000000001,
5.9562125,252.96279999999996,13.252600000000001,
5.9562125,252.96279999999996,13.252600000000001,
5.9562125,252.96279999999996,13.252600000000001,
=average(A2:A6),=average(B2:B6),=average(C2:C6)
